review_id,primary_segment,Asin,Brand,Nation,Rating,pain_dimension,pain_tag,matched_keywords,Content
29101,纸面手账/装饰书写群,B0F6LC4JPC,Coogert,US,5,流畅性,负面-出墨过多/漏墨,bleed through,"I love the packaging! Very pretty! The pens are easy to use, great color with no smell. I used them on card stock paper and I didn’t get any bleed through. The writing is smooth and the dry time was good. Great value for the money."
29105,多表面diy/定制群,B0F6LC4JPC,Coogert,US,5,流畅性,负面-干涩/刮纸/断墨,skipping,"These markers are perfect for all my craft ideas! I’ve been using them to decorate rocks and glass vases. The paint sticks well, doesn’t run, and the colors stay bright after drying. I really like the automatic ink control—no leaks or skipping, just smooth color. The dual tips are super convenient for both small details and filling in designs. Whether you’re an artist or just love crafting like me, this set has everything you need."
29116,儿童/课堂使用群,B0F6LC4JPC,Coogert,US,5,笔头耐用性,负面-寿命不匹配,dry out,"I got this set of acrylic paint markers for my kids a few weeks ago; the kids have been using them almost every day since. The colors are bright and vibrant. Each marker has two tips, they can switch between filling in and adding little details. The paint comes out smooth and doesn’t bleed through, that is perfect for my younger kids when they press a bit too hard sometimes. The caps go on tight, the markers stay in good shape and wont dry out. My kids are having a lot of fun with these."
29116,儿童/课堂使用群,B0F6LC4JPC,Coogert,US,5,流畅性,负面-出墨过多/漏墨,bleed through,"I got this set of acrylic paint markers for my kids a few weeks ago; the kids have been using them almost every day since. The colors are bright and vibrant. Each marker has two tips, they can switch between filling in and adding little details. The paint comes out smooth and doesn’t bleed through, that is perfect for my younger kids when they press a bit too hard sometimes. The caps go on tight, the markers stay in good shape and wont dry out. My kids are having a lot of fun with these."
29119,多表面diy/定制群,B0F6LC4JPC,Coogert,US,5,墨水特性,负面-气味难闻,strong smell,"The automatic ink control is a game-changer. The paint flows smoothly without dripping or bleeding, even on delicate surfaces like fabric or paper. I’ve used them on rocks, wood, canvas, plastic, and glass, and the colors are always vibrant, opaque, and quick-drying. I love the wide range of colors included everything from bold primaries to soft pastels. The pens are comfortable to hold and easy to control, which makes them perfect for both kids and adults. They don’t have a strong smell either, which is great for indoor use. The packaging is also nice and organized, which makes it easy to keep everything in place."
29121,多表面diy/定制群,B0F6LC4JPC,Coogert,US,5,流畅性,负面-干涩/刮纸/断墨,skipping,"These Coogert acrylic paint markers are a fantastic addition to my art supplies! The dual tip design (brush + medium tip) gives me the flexibility to create both detailed lines and broad strokes with ease. The automatic ink control is impressive — no leaking, skipping, or bleeding through.

The 24 vibrant colors are bold and true-to-cap, and they work beautifully on rock, wood, fabric, canvas, glass, and plastic. I’ve used them for DIY projects, custom gifts, and even classroom art — and they’ve held up great.

Highly recommend for both beginners and experienced crafters looking for reliable, no-mess acrylic paint pens!"
29127,多表面diy/定制群,B0F6LC4JPC,Coogert,US,5,绘画表现,负面-涂色不均,streak | streaking,"These acrylic paint markers have been a lot of fun to use and really versatile for different crafts. The dual tip design is super handy—I use the fine tip for outlining and details, and the broader tip for filling in larger spaces. The colors are bold and go on smoothly without streaking, even on surfaces like rocks, glass, and plastic. I’ve used them on wood signs, canvas, and some old jars I repurposed, and the paint sticks well to everything once it dries. The ink flow is consistent, and I like that the set comes with a wide variety of colors, including metallics. The automatic ink control keeps the tips from flooding or drying out, which has been a problem with other paint pens I’ve tried. They’re also great for kids’ projects since they’re non-toxic and easy to handle. This kit has become my go-to for all kinds of DIY crafts and painting ideas."
29131,多表面diy/定制群,B0F6LC4JPC,Coogert,US,5,流畅性,负面-干涩/刮纸/断墨,skipping,"The colors are bright, rich, and dry quickly without bleeding. I love the dual tip design, one end is a soft brush for filling, and the other a medium point for details. They work perfectly on rocks, canvas, plastic, and even wood. The ink flow is smooth and consistent, and I haven’t had any issues with skipping or leaking. My daughter uses them for her school art projects, and I’ve used them for labeling jars and decorating mugs."
29138,精细绘画/插画创作群,B0F7L6VLXH,WUO,US,5,绘画表现,负面-涂色不均,streak | streaking,"As someone who loves DIY crafts and painting on all sorts of surfaces, this 36-color acrylic paint marker kit is exactly what I needed. The colors are vibrant, go on smoothly, and cover even dark materials without any streaking or clogging. I really appreciate the brush tip—it makes it easy to switch between fine details and broad strokes. The included extras like the wood slice, texture kit, and blending guide make it feel like a complete creative studio in one box. Plus, the markers are non-toxic and dry waterproof, so my projects last. It’s portable, organized, and truly inspires creativity"
29145,多表面diy/定制群,B0F7L6VLXH,WUO,US,5,流畅性,负面-出墨过多/漏墨,splatter,"What fun colors and results.
Pros:36 vibrant colors including silver and gold.
-dry quickly, no smearing
-soft brush point, easy to control the flow. You can shake it without it splattering everywhere.
-window in pen lets you see if color is uniform.
-anti rolling feature on level surfaces.
-one coat coverage on white art and watercolor paper. Permanent, no color transfer.
-works on texture magic paper, no fading, no color transfer to skin when wet (see ice cream photo).
-cost effective, versatile.
Cons:
-carrying case a bit tricky to put together
-not all colors cover evenly on black board.
Overall these are easy and fun to use and some of the colors are beautiful. They work on wood, rocks and paper with no bleeding."
29146,儿童/课堂使用群,B0F7L6VLXH,WUO,US,5,色彩饱和度与混合,负面-遮盖力差/透明,streaky,"I ordered these paint markers to personalize some metal compact mirrors that I plan to gift to my bridesmaids, and I'm glad I did because they're really vibrant, dry quickly, are super convenient, easy, and mess free! The tips are perfect for filling color or drawing line details depending on how hard you press. The paint comes out smoothly and isn't streaky. I tested it out on the nice plastic folder that the handouts came in and it didn't transfer onto my finger or scratch and chip off the plastic. It functions like a great marker and when it dries feels like paint. I'm thoroughly impressed and would highly recommend this to everyone that is looking for a great medium that is also mess free.

I also really like the three tiered case that it comes in for easy transport and storage. The top level can be a little tricky to secure to the cover when trying to close it, but with attention and care it shouldn't be an issue at all.

Very clean and smart packaging. I really appreciated that when opening it up.

The product itself is really nice and definitely worth the price. It also comes with a few art pages to color in and a puff ornament template which I thought was super cute!

These paint markers have come a long way since I was a child! They would be great for kids 10+ that can respect and use the paint markers without damaging them."
29146,儿童/课堂使用群,B0F7L6VLXH,WUO,US,5,绘画表现,负面-涂色不均,streak | streaky,"I ordered these paint markers to personalize some metal compact mirrors that I plan to gift to my bridesmaids, and I'm glad I did because they're really vibrant, dry quickly, are super convenient, easy, and mess free! The tips are perfect for filling color or drawing line details depending on how hard you press. The paint comes out smoothly and isn't streaky. I tested it out on the nice plastic folder that the handouts came in and it didn't transfer onto my finger or scratch and chip off the plastic. It functions like a great marker and when it dries feels like paint. I'm thoroughly impressed and would highly recommend this to everyone that is looking for a great medium that is also mess free.

I also really like the three tiered case that it comes in for easy transport and storage. The top level can be a little tricky to secure to the cover when trying to close it, but with attention and care it shouldn't be an issue at all.

Very clean and smart packaging. I really appreciated that when opening it up.

The product itself is really nice and definitely worth the price. It also comes with a few art pages to color in and a puff ornament template which I thought was super cute!

These paint markers have come a long way since I was a child! They would be great for kids 10+ that can respect and use the paint markers without damaging them."
29146,儿童/课堂使用群,B0F7L6VLXH,WUO,US,5,表面/介质表现,负面-在石头上表现差,streaky,"I ordered these paint markers to personalize some metal compact mirrors that I plan to gift to my bridesmaids, and I'm glad I did because they're really vibrant, dry quickly, are super convenient, easy, and mess free! The tips are perfect for filling color or drawing line details depending on how hard you press. The paint comes out smoothly and isn't streaky. I tested it out on the nice plastic folder that the handouts came in and it didn't transfer onto my finger or scratch and chip off the plastic. It functions like a great marker and when it dries feels like paint. I'm thoroughly impressed and would highly recommend this to everyone that is looking for a great medium that is also mess free.

I also really like the three tiered case that it comes in for easy transport and storage. The top level can be a little tricky to secure to the cover when trying to close it, but with attention and care it shouldn't be an issue at all.

Very clean and smart packaging. I really appreciated that when opening it up.

The product itself is really nice and definitely worth the price. It also comes with a few art pages to color in and a puff ornament template which I thought was super cute!

These paint markers have come a long way since I was a child! They would be great for kids 10+ that can respect and use the paint markers without damaging them."
29147,儿童/课堂使用群,B0F7L9SDXK,WUO,US,3,流畅性,负面-出墨过多/漏墨,bleed through,"This marker set includes a lot of markers, with all the colors seeming to be different and fairly closely matched to the cap color.  These only have one tip, which is a fairly stiff brush tip.  It was not flexible enough to use the tip on small areas - seemed to only color at one width.

I only tested these on paper, and while they were ok for kids coloring, might work better on other surfaces, like rocks, plastic, or glass.  Darker colors seemed to work better for drawing over an existing color, while lighter colors were not as opaque.  They weren’t too “wet”, so they didn’t make the paper wet, and they do not bleed through the page, so could be used on dual sided pages.

While they look nice coming in a case, the case does not seem too practical to me at all … it is difficult to line the trays up and get them hooked together correctly … a single plastic box will probably work better."
29148,多表面diy/定制群,B0F7L9SDXK,WUO,US,5,色彩饱和度与混合,负面-暗淡/褪色,pale,"I have been using old-school, strong-smelling, quick-to-dry-out paint pens for many years, but when I saw these WUO acrylic paint markers that didn’t require pressing and holding, I had to try them. What I wasn’t expecting was how much better they would be.

* Color Range & Appearance: I went with the 60-color set, and I’m glad I did. The colors cover a nice spectrum, including a few pale shades that don’t look obvious from the pen exteriors. For example, the pens made me think there was no pale green, but once tested, there were actually a couple of lighter greens. I’d still love to see extra black, white, gold, and silver included, since those get used up quickly.

* Application & Coverage: The paint goes on somewhat thin (not thick and globby), which turns out to be a strength. It allows layering and blending instead of clumping or streaking. On paper, the coverage is smooth and much nicer than regular markers. On ceramics, you’ll likely need more than one coat like I did. They also work over other acrylic paints (a little tougher on ones that dry glossy, I found), but I find they perform best directly on unfinished ceramic surfaces.

* Packaging & Storage: The set comes in stackable plastic trays that look neat and high-end. Each tray snaps securely into the one below it: tilt the back down first, then lower the front, and finally lock it with the white toggle on the front. I really like this design for keeping them organized.

* Extras: There are tester cards so you can preview how each color looks on black and white paper, plus some small project ideas. One even involves painting onto a sponge, adding water, and watching it puff up, which was fun.

* Odor & Safety: Unlike traditional paint pens, these have no odor at all, which surprised me. That makes them much more pleasant to use and safe for children, though you’d still want to be careful about clothing and surfaces.

* Use Case: I definitely plan to use these for craft projects, but I'm thinking that I'll also use them for detail work on larger acrylic canvas paintings that I do. They shake easily to refresh the paint flow when needed, and I haven’t had issues with clogging. Just avoid pressing too hard on the tips since that could damage them.

* Wishlist for Improvement:
⦁ Pen exterior colors don’t always match the actual paint shade.
⦁ Include more duplicate “workhorse” colors (black, white, gold, silver).
⦁ Offer a fine liner option (about half the tip width) for super-detailed work.

* Value for the Cost: At 39.99 at the time I'm writing this, that's not cheap for a set of craft pens. But, this is a really large set and if  you were to buy each pen individually you would pay much more. Plus you're getting craft projects to go with it. So, all in all, I think this is an exceptional value for the cost...which I hope doesn't change.

* Bottom Line: These paint pens exceeded my expectations. The colors are vibrant, the pens layer and blend well, they store easily, and best of all, they’re odor-free. They make me want to reach for them instead of my old paint pens. Super highly recommended. Go for the kit of 60 if you regularly do crafts and/or use acrylic paints."
29148,多表面diy/定制群,B0F7L9SDXK,WUO,US,5,绘画表现,负面-涂色不均,streak | streaking,"I have been using old-school, strong-smelling, quick-to-dry-out paint pens for many years, but when I saw these WUO acrylic paint markers that didn’t require pressing and holding, I had to try them. What I wasn’t expecting was how much better they would be.

* Color Range & Appearance: I went with the 60-color set, and I’m glad I did. The colors cover a nice spectrum, including a few pale shades that don’t look obvious from the pen exteriors. For example, the pens made me think there was no pale green, but once tested, there were actually a couple of lighter greens. I’d still love to see extra black, white, gold, and silver included, since those get used up quickly.

* Application & Coverage: The paint goes on somewhat thin (not thick and globby), which turns out to be a strength. It allows layering and blending instead of clumping or streaking. On paper, the coverage is smooth and much nicer than regular markers. On ceramics, you’ll likely need more than one coat like I did. They also work over other acrylic paints (a little tougher on ones that dry glossy, I found), but I find they perform best directly on unfinished ceramic surfaces.

* Packaging & Storage: The set comes in stackable plastic trays that look neat and high-end. Each tray snaps securely into the one below it: tilt the back down first, then lower the front, and finally lock it with the white toggle on the front. I really like this design for keeping them organized.

* Extras: There are tester cards so you can preview how each color looks on black and white paper, plus some small project ideas. One even involves painting onto a sponge, adding water, and watching it puff up, which was fun.

* Odor & Safety: Unlike traditional paint pens, these have no odor at all, which surprised me. That makes them much more pleasant to use and safe for children, though you’d still want to be careful about clothing and surfaces.

* Use Case: I definitely plan to use these for craft projects, but I'm thinking that I'll also use them for detail work on larger acrylic canvas paintings that I do. They shake easily to refresh the paint flow when needed, and I haven’t had issues with clogging. Just avoid pressing too hard on the tips since that could damage them.

* Wishlist for Improvement:
⦁ Pen exterior colors don’t always match the actual paint shade.
⦁ Include more duplicate “workhorse” colors (black, white, gold, silver).
⦁ Offer a fine liner option (about half the tip width) for super-detailed work.

* Value for the Cost: At 39.99 at the time I'm writing this, that's not cheap for a set of craft pens. But, this is a really large set and if  you were to buy each pen individually you would pay much more. Plus you're getting craft projects to go with it. So, all in all, I think this is an exceptional value for the cost...which I hope doesn't change.

* Bottom Line: These paint pens exceeded my expectations. The colors are vibrant, the pens layer and blend well, they store easily, and best of all, they’re odor-free. They make me want to reach for them instead of my old paint pens. Super highly recommended. Go for the kit of 60 if you regularly do crafts and/or use acrylic paints."
29152,多表面diy/定制群,B0F7L9SDXK,WUO,US,5,墨水特性,负面-气味难闻,strong smell,"WUO markers are perfect for my little artists.

I got these WUO 60-color acrylic paint markers for my 6 and 8-year-olds, and they're obsessed! The brush tip let them paint details on canvas or bold designs on rocks without making a mess! We used them for a school craft project, painting wooden frames and fabric bags, and the colors came out so vibrant. And the ink dries fast, which is awesome for my kids! Also, no strong smell! So I don't worry about them using them indoors. Recommend!"
29165,多表面diy/定制群,B0F8GNQS2W,TECADA,US,5,绘画表现,负面-涂色不均,streak,"I Love these markers. Unlike a very popular brand, these don't leak. The leaking and the shiny finish is what stopped me from trying other acrylic markers for so long.I wish I'd tried these first. They have a nice matte finish, and the colors are bright, consistent, and rich with no streaks.I must have tested them on everything I could find, wood, glass, paper...On a T-shirt, I forgot to heat set but the colors stayed vivid even after washing.The brush tip is perfect for precision and broad strokes. They also work well with all media that I've tried. I attached the first study I did with crayon and gold leaf.Highly recommend this brand of Acrylic Markers. Looking forward to creating many more mixed media pieces with them."
29167,多表面diy/定制群,B0F8GNQS2W,TECADA,US,5,笔头耐用性,负面-寿命不匹配,dried out,"This set of 168 acrylic paint markers is fantastic for anyone who loves crafting or detailed art projects. The soft brush tips give great control, making it easy to do fine lines or fill in larger areas. I’ve used them on wood, canvas, rocks, and even glass, and the paint goes on smooth and dries quickly. The colors are vibrant and cover really well without streaking. They don’t have a strong smell and haven’t dried out so far. It’s a great all-in-one kit for rock painting, custom gifts, or everyday creative work. Definitely a good value for the number of markers you get."
29167,多表面diy/定制群,B0F8GNQS2W,TECADA,US,5,墨水特性,负面-气味难闻,strong smell,"This set of 168 acrylic paint markers is fantastic for anyone who loves crafting or detailed art projects. The soft brush tips give great control, making it easy to do fine lines or fill in larger areas. I’ve used them on wood, canvas, rocks, and even glass, and the paint goes on smooth and dries quickly. The colors are vibrant and cover really well without streaking. They don’t have a strong smell and haven’t dried out so far. It’s a great all-in-one kit for rock painting, custom gifts, or everyday creative work. Definitely a good value for the number of markers you get."
29167,多表面diy/定制群,B0F8GNQS2W,TECADA,US,5,绘画表现,负面-涂色不均,streak | streaking,"This set of 168 acrylic paint markers is fantastic for anyone who loves crafting or detailed art projects. The soft brush tips give great control, making it easy to do fine lines or fill in larger areas. I’ve used them on wood, canvas, rocks, and even glass, and the paint goes on smooth and dries quickly. The colors are vibrant and cover really well without streaking. They don’t have a strong smell and haven’t dried out so far. It’s a great all-in-one kit for rock painting, custom gifts, or everyday creative work. Definitely a good value for the number of markers you get."
29172,多表面diy/定制群,B0F8GNQS2W,TECADA,US,3,性价比,负面-价格昂贵,overpriced,"This TECADA 168 Colors Acrylic Paint Brush Markers is a weird mix of really good and really not good. I am a professional artist, and I own thousands of acrylic markers, to be able to compare to. The first red flag I see is that the name is Tecada, but the item I received is called Flysea markers. They use the exact same box as a ton of other Chinese paint markers, and the same random extremely unhelpful number system. I was quite worried this would just be a duplicate of other sets I have.The next red flag is that these markers are brand new, but already the numbers - the literal only way to distinguish each marker from each other - are half wiped off. That has already rendered some of them virtually impossible to use.I was fortunate to receive all the markers in the box, and for the most part they are all distinct colors. The box is not good though - competing brands include a zip case organizer with elastic strap loops, and that is far more worth one's money, to be able to keep these in the color order you need them - but good luck taking the time to re-sort all 168 by color order. Moreover, the color swatch on the bottom of the box, is not covered by anything, so all the swatches (this not being real acrylic which is plastic, but some cheap craft gouache) have mostly scraped off within a week from just gently moving the box around.Some of these are actually very decently pigmented, more than other brands, which was a pleasant shock. Most have low opacity though, and you'll be using a lot of layers for a long time spent, if you actually want to color over anything completely. This is more of a layering marker. I was also pleased that generally speaking, these are not an exact match to my other sets - even those with essentially the same box and unmarked markers. They do NOT say Guangna, which is great, because nearly all of this type when you buy them under whatever random name, what you receive is a marker that says GuangNa on the side, and those are both very translucent, and also often very repetitive. These are no-name.Another major good point was that these are as waterproof as POSCA or other similar markers... which is to say, mostly. They, like those, can have a slight bleed with certain colors, or other paints.The best part of this set is that the color swatches are arranged by color, even though the numbers make no sense. That is the one thing that makes this the most usable.The color range is decent, with a few actual dark colors, and a few more realistic greens than most have. This set does not have any actual dark brown - only very chalky browns - and it does not have enough reds. There is not 1 single actual orange in the whole set. Don't buy this looking for orange.Overall, this is a hit and miss set, that for what it offers seems way overpriced to me. When ordered, it was a whopping $77. But I personally would not pay more than maybe $45, given the tons of competing markers on the market. But this really all depends on what you are expecting to do with this. If you need it to be opaque, look elsewhere. If you want layering, and a new range of colors, with some actual darks, this may be a good addition to your collection. I really liked some of the unusual colors provided, that are unlike those in other sets - some more complex grays, a deep red and green, a decent yellow range.For me personally, I would never recommend buying this to anyone, until they fix the markers so the number labeling actually STAYS on the marker. They, and all the time you spent coloring in the swatches - are absolutely useless if you cannot identify any of the markers. If not, that would transform this to a set only useful for 6 year olds. And who is going to spend $77 on a set of markers for 6 year olds? Not me. That price is for people who are actually serious about their coloring, and who are at the least serious crafters, if not semi-pro artists.This set is very low quality, mixed with some random high quality elements, and some well-pigmented colors."
29177,儿童/课堂使用群,B0F8GNQS2W,TECADA,US,4,流畅性,负面-干涩/刮纸/断墨,skipping,"I do crafts/painting as a side business so I was ready not to like these. I doubt a professional would consider these quality but for my purposes and especially for kids, I was impressed.The markers themselves are good, I did notice some leaking inside the marker, but not outside (might be normal for these?). I did a test sheet and it dried pretty quickly. The color of the paint was true and I was very impressed that none of the colors I tried had any issues with writing, no skipping and didn't have to press the top get the ink to come out which made it easy and efficient to use. I also used them on drop cloth in the pic and it worked pretty well, I was very pleased.The case it comes in is just okay, this is the reason for only 4 stars. I wish either the top where you can color in a box for a color sample OR the markers in the case were organized. I tried for about 5 mins to find a matching number and gave up. If you have 20, not a huge deal but 70+ it is. So this is fixable for yourself once you get it and organize it but just know that the functionality of the case may take you some time.I think overall this is good value for the money and it functions as it should so if the case doesn't bother you, I recommend it."
29183,多表面diy/定制群,B0F8GNQS2W,TECADA,US,4,色彩饱和度与混合,负面-暗淡/褪色,pale,"This is a very nice set of 168 acrylic paint pens, offering a nice color palette.  The paint flows very smoothly, and has good coverage. The tips are suitable for a wide variety of painting styles, including calligraphy. Adherence to paper and canvas is quite good, but the dried paint can easily be scraped off of coated surfaces, so the recommendation by the manufacturer to utilize a clear top coat is a wise one. Given how easily the paint can be scraped, I'm skeptical about the longevity on plastic or glass.The set does come with a few replacement nibs, should you need them.  I'll note that one of the pens was dried out, with both the nib and the internal wick clogged with dried acrylic paint, and it could not be salvaged. It's possible that the cap wasn't fully sealed during shipment.At the price per pen, I wouldn't expect professional quality, so I'm satisfied."
29183,多表面diy/定制群,B0F8GNQS2W,TECADA,US,4,笔头表现,负面-笔头磨损分叉,clogged,"This is a very nice set of 168 acrylic paint pens, offering a nice color palette.  The paint flows very smoothly, and has good coverage. The tips are suitable for a wide variety of painting styles, including calligraphy. Adherence to paper and canvas is quite good, but the dried paint can easily be scraped off of coated surfaces, so the recommendation by the manufacturer to utilize a clear top coat is a wise one. Given how easily the paint can be scraped, I'm skeptical about the longevity on plastic or glass.The set does come with a few replacement nibs, should you need them.  I'll note that one of the pens was dried out, with both the nib and the internal wick clogged with dried acrylic paint, and it could not be salvaged. It's possible that the cap wasn't fully sealed during shipment.At the price per pen, I wouldn't expect professional quality, so I'm satisfied."
29183,多表面diy/定制群,B0F8GNQS2W,TECADA,US,4,笔头耐用性,负面-寿命不匹配,dried out,"This is a very nice set of 168 acrylic paint pens, offering a nice color palette.  The paint flows very smoothly, and has good coverage. The tips are suitable for a wide variety of painting styles, including calligraphy. Adherence to paper and canvas is quite good, but the dried paint can easily be scraped off of coated surfaces, so the recommendation by the manufacturer to utilize a clear top coat is a wise one. Given how easily the paint can be scraped, I'm skeptical about the longevity on plastic or glass.The set does come with a few replacement nibs, should you need them.  I'll note that one of the pens was dried out, with both the nib and the internal wick clogged with dried acrylic paint, and it could not be salvaged. It's possible that the cap wasn't fully sealed during shipment.At the price per pen, I wouldn't expect professional quality, so I'm satisfied."
29213,纸面手账/装饰书写群,B0F9PBG9Z9,Infiart,US,5,流畅性,负面-干涩/刮纸/断墨,skipping,"This 80 color acrylic brush marker set is amazing! The color selection is huge, with everything from bright bolds to soft pastels, which makes it perfect for journaling, scrapbooking, doodling, or decorating different surfaces like paper, glass and rocks! The brush tips are flexible and smooth, which made it easy to do both fine details and broader strokes. The ink flows evenly without streaking or skipping, and it dries quickly so smudging isn’t an issue for me. I also like how vibrant the colors stay once dry, they don’t fade easily. Another big plus is the packaging, the set comes in a nice, sturdy hard paper box that keeps everything organized and makes it easy to store the markers. Overall, I think this set is a great value for the variety, quality, and thoughtful packaging. I definitely recommend it to my crafty friends or anyone who enjoy drawing with acrylic markers!!"
29213,纸面手账/装饰书写群,B0F9PBG9Z9,Infiart,US,5,绘画表现,负面-涂色不均,streak | streaking,"This 80 color acrylic brush marker set is amazing! The color selection is huge, with everything from bright bolds to soft pastels, which makes it perfect for journaling, scrapbooking, doodling, or decorating different surfaces like paper, glass and rocks! The brush tips are flexible and smooth, which made it easy to do both fine details and broader strokes. The ink flows evenly without streaking or skipping, and it dries quickly so smudging isn’t an issue for me. I also like how vibrant the colors stay once dry, they don’t fade easily. Another big plus is the packaging, the set comes in a nice, sturdy hard paper box that keeps everything organized and makes it easy to store the markers. Overall, I think this set is a great value for the variety, quality, and thoughtful packaging. I definitely recommend it to my crafty friends or anyone who enjoy drawing with acrylic markers!!"
29227,纸面手账/装饰书写群,B0F9PBG9Z9,Infiart,US,5,笔头耐用性,负面-寿命不匹配,dried out,"I really love these acrylic markers. The nibs are flexible, and when working on a piece of artwork, they glide so smoothly. The colors are very even, and the application of color is uniform too. The user experience is simply fantastic! The pastel colors are so pretty! They really make painting a breeze and are perfect for calligraphy with a brush-like stroke. I like that you don't have to pump them to get the ink flowing. They start working right away. None of them have dried out. I truly adore these acrylic marker pens. It would be even more perfect if they could be refilled with ink in the future. That way, I wouldn't have to worry about running out of ink."
29227,纸面手账/装饰书写群,B0F9PBG9Z9,Infiart,US,5,容量,负面-容量小/消耗快,running out of ink,"I really love these acrylic markers. The nibs are flexible, and when working on a piece of artwork, they glide so smoothly. The colors are very even, and the application of color is uniform too. The user experience is simply fantastic! The pastel colors are so pretty! They really make painting a breeze and are perfect for calligraphy with a brush-like stroke. I like that you don't have to pump them to get the ink flowing. They start working right away. None of them have dried out. I truly adore these acrylic marker pens. It would be even more perfect if they could be refilled with ink in the future. That way, I wouldn't have to worry about running out of ink."
29229,多表面diy/定制群,B0F9PBG9Z9,Infiart,US,5,笔头耐用性,负面-寿命不匹配,dried out,"I really like this 80-color acrylic marker set. The colors are bright, smooth, and surprisingly waterproof once dry. The brush tips are easy to control, making them great for small details on wood slices, stones, and holiday decorations. Ink flow is consistent, and none of the pens have dried out or leaked. A few lighter colors need a second layer, but overall the quality is excellent for the price."
29229,多表面diy/定制群,B0F9PBG9Z9,Infiart,US,5,流畅性,负面-出墨过多/漏墨,leaked,"I really like this 80-color acrylic marker set. The colors are bright, smooth, and surprisingly waterproof once dry. The brush tips are easy to control, making them great for small details on wood slices, stones, and holiday decorations. Ink flow is consistent, and none of the pens have dried out or leaked. A few lighter colors need a second layer, but overall the quality is excellent for the price."
29231,多表面diy/定制群,B0F9PBG9Z9,Infiart,US,5,笔头耐用性,负面-寿命不匹配,dry out,"I really love these Infart Acrylic Markers! The colors are super vibrant and smooth, and the brush tips make blending so easy. The ink flow is consistent and doesn’t dry out quickly. I’ve used them on canvas, wood, and even rocks, and they all turn out beautifully. The 80 colors give me so many creative options. Definitely great value for the price!"
29232,精细绘画/插画创作群,B0F9PBG9Z9,Infiart,US,5,流畅性,负面-干涩/刮纸/断墨,skipping,"The colors cover everything I’d ever need, and there’s no noticeable color difference between the caps and the ink itself. Every shade comes out vibrant and true, which makes painting a lot more fun. The markers flow smoothly without skipping, so drawing feels effortless and consistent. They dry quickly, which helps avoid smudges, and the finish looks clean on both light and dark surfaces. I’ve been using them for casual sketching and quick craft projects, and they’re perfect for that. The set also comes well organized, so it’s easy to find the color I want without digging around."
29249,精细绘画/插画创作群,B0F9PBG9Z9,Infiart,US,5,流畅性,负面-出墨过多/漏墨,bleed through,"Amazing quality for the price, these are the best paint pens ive ever bought. They write smooth, the brush tip isn't flimsy at all and perfect for getting small details, and ive never had it bleed through paper. Id recommend these to any artist looking for a useful variety of colors"
29249,精细绘画/插画创作群,B0F9PBG9Z9,Infiart,US,5,笔身与易用性,负面-材质/做工差,flimsy,"Amazing quality for the price, these are the best paint pens ive ever bought. They write smooth, the brush tip isn't flimsy at all and perfect for getting small details, and ive never had it bleed through paper. Id recommend these to any artist looking for a useful variety of colors"
29274,精细绘画/插画创作群,B0FC1MGR8T,YACONA,US,5,流畅性,负面-干涩/刮纸/断墨,skipping,"As someone who enjoys everything from rock painting to customizing canvas bags and decorating ceramics, this set has completely elevated my creative projects.
The color range is incredible — vibrant, diverse, and true to what you see on the caps. With 120 shades, I’ve had no trouble finding just the right tone for shading, blending, or adding detail. The brush tips are soft yet precise, making them perfect for both bold strokes and fine details. The ink flows smoothly and consistently, without any skipping or blotching. It feels like painting with a brush but with the control of a marker!
Whether you're a beginner or a seasoned artist, this set is well worth the investment. I can’t recommend it enough."
29296,精细绘画/插画创作群,B0FC1MGR8T,YACONA,US,5,笔头耐用性,负面-寿命不匹配,dry out,"I’ve used many art supplies over the years, but these acrylic markers truly stand out. The colors are incredibly vibrant, and they dry with a rich, opaque finish on almost any surface—canvas, wood, glass, rocks, and even plastic. The ink flows smoothly without skipping, and the nibs allow for both fine details and broader strokes.
I especially appreciate that they’re non-toxic and low-odor, making them safe for kids and indoor projects. Whether you're a professional artist or just love DIY crafts, these markers are a game-changer. They layer beautifully and don’t bleed or smudge once dry. Plus, the set comes with a great variety of colors, and they don’t dry out quickly.
Highly recommended for anyone looking to add a splash of color to their creative work!"
29296,精细绘画/插画创作群,B0FC1MGR8T,YACONA,US,5,流畅性,负面-干涩/刮纸/断墨,skipping,"I’ve used many art supplies over the years, but these acrylic markers truly stand out. The colors are incredibly vibrant, and they dry with a rich, opaque finish on almost any surface—canvas, wood, glass, rocks, and even plastic. The ink flows smoothly without skipping, and the nibs allow for both fine details and broader strokes.
I especially appreciate that they’re non-toxic and low-odor, making them safe for kids and indoor projects. Whether you're a professional artist or just love DIY crafts, these markers are a game-changer. They layer beautifully and don’t bleed or smudge once dry. Plus, the set comes with a great variety of colors, and they don’t dry out quickly.
Highly recommended for anyone looking to add a splash of color to their creative work!"
29300,多表面diy/定制群,B0FC1MGR8T,YACONA,US,5,流畅性,负面-干涩/刮纸/断墨,skipping,"I am absolutely thrilled with these Acrylic Paint Markers! The set includes an incredible 120 vibrant colors, each one smooth, bold, and true to shade. The brush tip design makes blending, detailing, and covering larger areas effortless—it feels like painting with the precision of a marker. The direct liquid ink control system ensures a steady, clean flow with no skipping or leaking, which makes them a joy to use. They work beautifully on canvas, rocks, glass, ceramic, wood, and more. I highly recommend this set for beginners, hobbyists, and professional artists—it’s versatile, reliable, and an amazing value!"
